,CF1-1,CF1-2,CF1-3,CF1-4,CF1-5,CF1-6,CF1-7,CF1-8,CF1-9,CF1-10,CF1-11,CF1-13,CF1-14,CF1-15,CF2-1,CF2-2,CF2-3,CF2-4,CF2-5,CF2-6,CF2-7,CF2-8,CF2-9,CF2-10,CF2-11,CF2-12,CF2-13,CF2-14,CF2-15,CF3-1,CF3-2,CF3-3,CF3-4,CF3-5,CF3-6,CF3-7,CF3-8,CF3-9,CF3-12,CF3-13,CF3-14,CF3-15,CF4-1,CF4-2,CF4-3,CF4-4,CF4-5,CF4-9,CF4-10,CF4-11,CF4-13,CF4-14,CF4-15,CF5-1,CF5-2,CF5-3,CF5-4,CF5-5,CF5-6,CF5-7,CF5-8,CF5-9,CF5-10,CF5-11,CF5-12,CF5-13,CF5-14,CF5-15,CF6-1,CF6-2,CF6-3,CF6-4,CF6-5,CF6-6,CF6-7,CF6-8,CF6-9,CF6-10,CF6-11,CF6-12,CF6-13,CF6-14,CD1-1,CD1-2,CD1-3,CD1-4,CD1-5,CD1-6,CD1-7,CD1-8,CD1-9,CD1-10,CD1-11,CD1-12,CD1-13,CD1-14,CD1-15,CD1-16,CD1-17,CD1-18,CD1-19,CD1-20,CD1-21,CD1-22,CD1-23,CD1-24,CD1-25,CD1-26,CD1-27,CD1-28,CD1-29,CD1-30,CD1-31,CD1-32,CD1-33,CD1-34,CD1-35,CD1-36,CD1-37,CD1-38,CD1-39,CD1-40,CD1-41,CD1-42,CD1-43,CD1-44,CD1-45,CD1-46,CD1-47,CD1-48,CD1-49,CD1-50,CD1-51,CD1-52,CD1-53,CD1-54,CD1-55,CD1-56,CD1-57,CD1-58,CD1-59,CD1-60,CD1-61,CD1-62,CD1-63,CD1-64,CD1-65,CD1-66,CD1-67,CD1-68,CD1-69,CD1-70,CD1-71,CD1-72,CD1-73,CD1-74,CD1-75,CD1-76,CD1-77,CD1-78,CD1-79,CD1-80,CD1-81,CD1-82,CD1-83,CD1-84,CD1-85,CD1-86,CD1-87,CD1-88,CD1-89,CD1-90,CD1-91,CD1-92,CD1-93,CD1-94,CD1-95,CD1-96,CD1-97,CD1-98,CD1-99,CD1-100,CD6-1,CD6-2,CD6-3,CD6-4,CD6-5,CD6-6,CD6-7,CD6-8,CD6-9,CD6-10,CD6-11,CD6-12,CD6-13,CD6-14,CD6-15,CD6-16,CD6-17,CD6-19,CD6-20,CD6-21,CD6-22,CD6-23,CD6-24,CD6-25,CD6-26,CD6-27,CD6-28,CD6-29,CD6-30,CD6-31,CD6-32,CD6-33,CD6-34,CD6-35,CD6-36,CD6-37,CD6-38,CD6-39,CD6-40,CD6-41,CD6-42,CD6-43,CD6-44,CD6-45,CD6-46,CD6-47,CD6-48,CD6-49,CD6-50,CD6-51,CD6-52,CD6-53,CD6-54,CD6-55,CD6-56,CD6-57,CD6-58,CD6-59,CD6-60,CD6-61,CD6-62,CD6-63,CD6-64,CD6-65,CD6-66,CD6-67,CD6-68,CD6-69,CD6-70,CD6-71,CD6-72,CD6-73,CD6-74,CD6-75,CD6-76,CD6-77,CD6-78,CD6-79,CD6-80,CD6-81,CD6-82,CD6-83,CD6-84,CD6-85,CD6-86,CD6-87,CD6-88,CD6-89,CD6-90,CD6-91,CD6-92,CD6-93,CD6-94,CD6-95,CD6-96,CD6-97,CD6-98,CD6-99,CD6-100
CD1-27,99.66607871,99.84435789,99.72106737,99.43623204,99.89483002,99.9247429,99.88478773,99.6738745,98.92484824,99.88149931,99.83499845,99.91924319,99.77722691,97.11992622,83.58689057,83.96686141,84.70497799,83.8781844,84.10388993,84.82069127,83.47709035,84.08059821,83.68620175,83.94304864,84.06907962,84.04736446,83.23823416,83.15914094,83.62201095,99.83641857,99.88200707,99.76806132,99.8469767,99.59064549,99.68261815,99.66426705,99.83128763,99.86831123,99.78052742,99.82091066,99.85362045,99.8904449,82.84402495,84.59731964,83.86350997,99.91397621,99.91772505,99.88768486,99.81730629,99.79639617,96.59277806,96.59429789,97.21343324,99.82900154,99.47786221,99.73606585,99.4795754,99.8306638,99.92804084,99.92378873,99.6535484,99.67629132,99.44686105,99.85697278,99.45910738,99.4232439,99.96086851,99.894632,99.77558952,99.90996594,99.77202854,99.84463113,99.75432373,99.87378926,99.91099756,99.86487125,85.73576949,97.69316949,86.16098151,85.77440873,85.60961232,84.78885234,99.94969403,99.83683845,99.46797309,99.56845151,99.91847496,99.88912576,99.60899223,99.82925323,99.91326548,99.90008678,99.87607393,97.84049849,99.80579807,99.80483411,99.76218376,99.90525413,99.93981687,99.06408295,99.8840192,99.8948817,99.9295961,99.94671377,99.85028639,99.8897148,99.68540347,99.89696769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-28,99.67869127,99.91441168,99.87196232,99.48093042,99.78741679,99.86105237,99.76449384,99.83208154,98.69012597,99.87155948,99.92194436,99.88746998,99.58019501,96.53858749,83.72111786,84.11969998,84.73213802,83.99745343,84.1702385,84.82037428,83.67402705,84.31433265,83.87362645,84.05603517,84.18945784,84.21828745,83.44077253,83.36757567,83.7843109,99.86961659,99.85348556,99.85258243,99.91795619,99.72456486,99.83847035,99.7905622,99.71206549,99.87868426,99.89990589,99.85853972,99.90616737,99.90107251,83.09986794,84.5735733,83.96251893,99.84253063,99.91049964,99.83936287,99.89086739,99.87295954,96.26903093,96.22329299,96.80691871,99.63288995,99.14098805,99.5016086,99.16267437,99.64911734,99.93627986,99.90770619,99.3729977,99.41202258,99.10807088,99.72778385,99.11052795,99.08760516,99.88849391,99.85183438,99.58588032,99.77105614,99.55749416,99.67845865,99.53406194,99.85524403,99.86867171,99.70047509,85.2394069,97.17727511,85.82417805,85.52461922,85.4012544,84.82150215,99.9624522,99.67694674,99.13311929,99.27143471,99.77966476,99.76509516,99.32688378,99.63319057,99.78691454,99.80119163,99.74478031,97.64787037,99.61199907,99.58714454,99.54611922,99.83682217,99.85599276,99.33712137,99.94501303,99.97036929,99.95647748,99.96968195,99.95078169,99.96714615,99.85409818,99.91393114,99.92325632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-29,99.45517708,99.68527119,99.46492907,99.24646966,99.75594414,99.73874805,99.76765982,99.43214904,98.81571326,99.73370878,99.5990612,99.77330683,99.5901098,96.99971583,83.44784911,83.86080383,84.65283887,83.7565217,83.95237602,84.76141665,83.37656889,83.9649559,83.54057041,83.85879322,83.96488312,83.95730961,83.12036382,83.03594977,83.5048649,99.63382994,99.70255337,99.58392551,99.62593439,99.403702,99.42026038,99.45266737,99.63500365,99.70558439,99.52301008,99.66943032,99.68456379,99.70883904,82.69103818,84.57279365,83.75950842,99.76442741,99.76948538,99.72765304,99.64586986,99.63549492,96.48670408,96.54801369,97.22978958,99.72111111,99.42741707,99.6688751,99.45386442,99.73865456,99.77254868,99.77962994,99.59385756,99.59662443,99.33812573,99.77337549,99.43498418,99.40169761,99.80941139,99.78549086,99.74331242,99.78382224,99.71070045,99.7517405,99.70752154,99.75248909,99.79663432,99.7314067,85.69372391,97.61895567,86.0749198,85.67544199,85.51887118,84.66119302,99.74622259,99.74778199,99.36425201,99.46047465,99.73268119,99.74414546,99.51442902,99.65989566,99.76083177,99.7697271,99.77995551,97.29012726,99.70994277,99.68291459,99.68317624,99.75123289,99.79091318,98.69466138,99.65668244,99.70031179,99.70720864,99.7716862,99.58651535,99.66174821,99.38832396,99.74779933,99.78123144,99.70632809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-30,99.38431331,99.52024319,99.24894711,99.04695924,99.8620105,99.82337692,99.86071493,99.19863727,98.99274001,99.73552618,99.47231576,99.69926324,99.9257168,97.72061407,82.5533176,82.90520492,83.84108622,82.90152857,83.16891463,83.98989813,82.36184458,82.96480301,82.57278652,82.95172404,83.01589445,82.94489848,82.11323763,82.01481817,82.54299593,99.45879294,99.62580631,99.32785673,99.50263818,99.05539193,99.20128147,99.14725477,99.76177473,99.56407046,99.36605814,99.45724946,99.5436831,99.59700191,81.62853679,83.74431102,82.88888961,99.74387334,99.68565616,99.69340935,99.42875764,99.38753548,96.87218341,96.89812177,97.63690781,99.93125628,99.82775598,99.88877088,99.79288664,99.91992371,99.69463363,99.69072392,99.88727075,99.91187827,99.70896547,99.82998996,99.79874705,99.77785368,99.85069594,99.67977199,99.8372698,99.89233464,99.89129963,99.89918037,99.8694125,99.61968903,99.76274405,99.93461945,85.68359807,98.29540941,85.88118269,85.33184437,85.13030099,83.92090359,99.70719546,99.87855763,99.81818947,99.85973265,99.93343892,99.92453928,99.87198786,99.94630429,99.93405503,99.82102164,99.88325362,98.18867343,99.89806628,99.91164495,99.89690994,99.85061475,99.85070716,98.23222844,99.51932231,99.59360506,99.6245622,99.71965812,99.47636879,99.57925848,99.17457683,99.66403344,99.83527729,99.65975003,99.68292642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-31,99.56149487,99.72968522,99.5362584,99.30475001,99.91209519,99.90329929,99.91709162,99.50194614,98.99279735,99.84634663,99.70900595,99.85767017,99.86099403,97.36111308,83.04133768,83.4239537,84.24070282,83.36235327,83.60402083,84.37282456,82.91904952,83.51761877,83.09725651,83.41450666,83.52476427,83.48023825,82.6494699,82.55753581,83.06243367,99.71017451,99.79323437,99.61073744,99.71730661,99.41172586,99.4944733,99.46792683,99.81249773,99.76506951,99.61677732,99.70155734,99.73761927,99.79398879,82.20829117,84.16076539,83.34658657,99.86893573,99.84554373,99.82547082,99.6794319,99.65390348,96.63166034,96.65770376,97.34962126,99.90965196,99.67437308,99.85181855,99.65524462,99.90662599,99.86133062,99.8631649,99.79678247,99.82141761,99.58730374,99.89531784,99.65319576,99.61952628,99.94252892,99.84514715,99.84949308,99.94032135,99.85966764,99.90113855,99.83971634,99.79994388,99.86706444,99.92032829,85.67386924,97.96069636,85.97396718,85.51865878,85.331681,84.31568308,99.87547153,99.87900666,99.64564829,99.72281731,99.93985006,99.93278954,99.74774729,99.90397483,99.95455929,99.89360487,99.90978672,97.98016156,99.87873369,99.88025307,99.84440893,99.89780883,99.92834646,98.73277383,99.75740546,99.79281475,99.83304923,99.88381686,99.7190642,99.78235309,99.49374387,99.80543876,99.95444239,99.83046517,99.7977416,99.92902246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-32,99.67598813,99.93190419,99.88500537,99.48998202,99.79059848,99.85762043,99.7645204,99.85160802,98.682286,99.8868427,99.92901901,99.90195399,99.5487835,96.51649866,83.81608327,84.23686195,84.83527884,84.09789403,84.24632748,84.91359857,83.78746236,84.44002913,83.98434386,84.16346318,84.29412477,84.33532533,83.54620471,83.48570751,83.90095963,99.88280118,99.87062298,99.88748542,99.93264199,99.75715912,99.85885165,99.82187569,99.71481955,99.89905131,99.91731483,99.89091555,99.93340746,99.91521544,83.21418176,84.67236873,84.06529596,99.84884387,99.93003089,99.84591468,99.91959361,99.90074819,96.29095364,96.24791557,96.83208029,99.63268199,99.13259645,99.50032166,99.16686434,99.65253836,99.94955293,99.9163885,99.37280336,99.40561449,99.0910518,99.73576267,99.10888834,99.0864974,99.88686783,99.86761188,99.60186406,99.7622716,99.56332747,99.68474944,99.54177484,99.8753964,99.88591074,99.69350666,85.304494,97.17143162,85.89570698,85.59774246,85.47647923,84.90939694,99.96363541,99.68639477,99.12851017,99.26340513,99.76977962,99.75785855,99.32325418,99.62025042,99.77967471,99.81176923,99.75423492,97.55397611,99.61527333,99.58686464,99.55144601,99.84137182,99.85756695,99.36243334,99.94561016,99.98016752,99.95530513,99.97499311,99.95150698,99.97882468,99.85772552,99.92833588,99.91314925,99.98881077,99.71148634,99.64142429,99.81671926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-33,99.67016173,99.91290761,99.92967843,99.49974668,99.6811598,99.77616437,99.66548461,99.88410041,98.60154125,99.78829987,99.94031598,99.86277057,99.4212317,96.22902692,84.23789931,84.64446679,85.19802423,84.49267916,84.66346586,85.28233928,84.21173187,84.82992317,84.41587607,84.55594878,84.73631318,84.76778707,83.99325442,83.93049227,84.32516003,99.91835424,99.85539131,99.91004616,99.92026411,99.83227876,99.89720657,99.89062212,99.64090264,99.8881661,99.92357666,99.89496879,99.89408397,99.90677041,83.68362629,85.06290867,84.47279102,99.81388519,99.88313676,99.81899728,99.9259468,99.92385881,96.07437252,96.0291106,96.54427067,99.48710271,98.93314965,99.34807656,98.96581926,99.50501876,99.90001657,99.88739433,99.19721698,99.22334648,98.91988282,99.63340655,98.91075595,98.87786011,99.81726734,99.83378726,99.47739375,99.67694175,99.41946151,99.55534827,99.40554232,99.8488902,99.81110972,99.57901813,85.45609132,96.89780763,86.09869298,85.8546367,85.73841161,85.28473387,99.93515354,99.56773152,98.92709806,99.08624475,99.65556008,99.63270229,99.14234592,99.49647919,99.66991886,99.74186457,99.64011519,97.33138891,99.48259685,99.46197249,99.40565716,99.73976792,99.78649777,99.5664766,99.96642732,99.93924044,99.95609227,99.9212282,99.95689017,99.93990465,99.92636019,99.87632331,99.87114999,99.94392872,99.63193242,99.47058403,99.73482513,99.94215348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-34,99.59840801,99.89634652,99.948724,99.47420351,99.512383,99.63377806,99.47805137,99.83916915,98.33187271,99.7036707,99.86194297,99.77758791,99.13867726,95.92656672,85.01901718,85.4651342,85.92357546,85.27829806,85.35800764,85.99504241,85.05054971,85.62962683,85.26078306,85.36308671,85.51378762,85.60274099,84.84948225,84.82809733,85.19084626,99.88468074,99.81439669,99.92704789,99.91143054,99.87022319,99.92617519,99.93396473,99.54993865,99.87548792,99.94201534,99.9079322,99.91658361,99.87714073,84.59476154,85.80112081,85.28555668,99.7207656,99.84311727,99.76387967,99.93987221,99.94031183,95.944629,95.85019028,96.31638883,99.29746008,98.64032748,99.11927369,98.71830882,99.32124509,99.82218685,99.81164406,98.94039994,98.97083707,98.6185624,99.48616831,98.62986144,98.61287645,99.66714967,99.76199198,99.32720701,99.5030488,99.23664417,99.39987854,99.23985229,99.80758846,99.7454112,99.41019307,85.74289937,96.44083109,86.53064694,86.3452292,86.25281291,85.99240897,99.82467035,99.44044834,98.64323211,98.8169966,99.47736705,99.46187053,98.9006132,99.26941298,99.48509793,99.64504398,99.51120832,96.75558369,99.31603038,99.26959373,99.23611169,99.62948653,99.65776645,99.66596448,99.8935954,99.89228332,99.85175632,99.83241668,99.88012569,99.90078848,99.87621927,99.8740707,99.7094033,99.85868059,99.49616806,99.23875157,99.51918872,99.88959003,99.91251937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-35,99.67761868,99.92542389,99.92676218,99.50643057,99.70834229,99.80310307,99.6919596,99.85232062,98.63096845,99.81653717,99.9184363,99.88559438,99.45545138,96.34660563,84.52334244,84.93529032,85.49080835,84.78349778,84.94417799,85.58115284,84.49048683,85.09916237,84.69234156,84.85580146,85.01169423,85.05070851,84.2682934,84.21765003,84.61887694,99.93220464,99.88800381,99.91070616,99.93797816,99.82051903,99.89624494,99.89144431,99.69920804,99.92357057,99.93488003,99.92057198,99.92799589,99.93803799,83.96192257,85.37064905,84.76876875,99.84736079,99.91706585,99.86604704,99.94008185,99.94329486,96.22661975,96.17640269,96.67044564,99.54078448,98.99576023,99.40536572,99.03703716,99.55381298,99.91198846,99.91429925,99.25235139,99.27713281,98.97111633,99.67730582,98.9793405,98.94936647,99.83283345,99.86656574,99.53459639,99.72267712,99.47460625,99.609159,99.46720126,99.88634494,99.84382599,99.62645188,85.77156244,96.94987201,86.41281916,86.165512,86.0514154,85.57730697,99.94847185,99.6307154,98.9929069,99.15220388,99.69734037,99.67611297,99.20445108,99.53718876,99.70705035,99.79098683,99.6976756,97.29701591,99.54523526,99.51955244,99.47072465,99.77781086,99.82345817,99.5277223,99.97768434,99.93805596,99.96327763,99.92896687,99.95330333,99.94540855,99.89828526,99.92226349,99.88412912,99.95280449,99.66301382,99.51456204,99.75337846,99.95442193,99.97977234,99.92195344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-36,99.67642481,99.93262922,99.83463299,99.47455908,99.8383721,99.883811,99.81956622,99.73690882,98.78890672,99.90840747,99.85424494,99.94665258,99.56980262,96.78492465,84.1618848,84.61410673,85.26654876,84.48011079,84.60358616,85.36788466,84.13358032,84.74112522,84.34927694,84.57659746,84.68734463,84.71983744,83.93269739,83.86090346,84.30461067,99.86930419,99.90654904,99.87201528,99.90244899,99.72252908,99.77307526,99.78064141,99.77657456,99.93039577,99.86842585,99.9184865,99.95650033,99.92927137,83.55474258,85.15217794,84.48599967,99.89840409,99.96616734,99.91141072,99.92201742,99.90901722,96.50749121,96.48497962,97.09372811,99.74736018,99.29195261,99.63480338,99.35418587,99.76447423,99.95843872,99.95660483,99.51270084,99.5412688,99.22430282,99.84130506,99.29063254,99.2847744,99.9201106,99.94253477,99.74849697,99.84518015,99.70426253,99.80424003,99.70024367,99.94396071,99.95703782,99.78668358,85.80884454,97.36712547,86.38369848,86.05268629,85.9147168,85.30702612,99.93386507,99.80668344,99.27657073,99.39634261,99.80765496,99.81151275,99.46872436,99.69322854,99.82575819,99.9013669,99.85070531,97.24251187,99.73593335,99.69888592,99.69173546,99.90169744,99.91200026,99.20816924,99.88758228,99.94332379,99.91333528,99.95827095,99.85466227,99.92735067,99.7162664,99.97318498,99.91273197,99.92936437,99.77257186,99.68492114,99.83629843,99.95034953,99.88888592,99.87096094,99.91508428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-37,99.66403087,99.91495426,99.93437357,99.47580674,99.63826848,99.74568586,99.61666951,99.83710014,98.50991888,99.76136669,99.88967223,99.85299176,99.35676829,96.17453098,84.56029812,84.97849995,85.51154882,84.81807981,84.96226123,85.58753876,84.54352888,85.138408,84.75030563,84.90296298,85.04944186,85.09214509,84.31796315,84.27303833,84.67209817,99.91001765,99.85871512,99.91429312,99.92077563,99.8265207,99.89574741,99.89003186,99.63708089,99.89991224,99.93427062,99.90343676,99.91927622,99.91003418,84.03137703,85.37975755,84.80205865,99.79941556,99.89105223,99.82574618,99.92849413,99.9360496,96.10453906,96.04221587,96.51565112,99.45796018,98.86785548,99.31363803,98.91412708,99.4764504,99.87789377,99.87997595,99.14113333,99.17618197,98.85320258,99.6089216,98.85384701,98.8235844,99.77800861,99.83037247,99.45335168,99.65613634,99.38881628,99.54016983,99.37869059,99.85738137,99.80346064,99.55272126,85.6853637,96.74075613,86.35195325,86.12352856,86.0226822,85.59176049,99.90996734,99.56299903,98.86522951,99.0327238,99.62846768,99.59304638,99.09461984,99.44933812,99.63087465,99.74140438,99.62481045,97.09719189,99.46737349,99.43875414,99.3793952,99.716927,99.7696777,99.59463079,99.97562913,99.91536913,99.9407301,99.89540805,99.95046943,99.92654512,99.91026075,99.9061348,99.84014742,99.92487514,99.60769339,99.42582905,99.68289892,99.93134503,99.97207715,99.93903696,99.98572693,99.8908557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-38,99.6714371,99.8558197,99.70337398,99.37643888,99.91649126,99.93911156,99.90787044,99.57924597,98.90908021,99.91212311,99.77034726,99.94306813,99.75556594,97.27226748,84.40758172,84.82239152,85.58250399,84.74495305,84.90121615,85.67624983,84.31394806,84.87109861,84.52599675,84.81540292,84.90759192,84.88998779,84.09473373,83.97774836,84.46450951,99.78599959,99.89369545,99.72932554,99.80409821,99.57001709,99.60829125,99.63245021,99.84338351,99.8842991,99.72711964,99.83597948,99.86900872,99.89215912,83.65458376,85.45317812,84.7075117,99.90488133,99.93405583,99.92011313,99.8067562,99.80181654,96.59276199,96.61040989,97.24606853,99.87664607,99.55647648,99.79958323,99.59402365,99.88200991,99.92415458,99.94310139,99.71237902,99.7320398,99.46907355,99.91699212,99.55457797,99.54095556,99.95208626,99.93984006,99.88385239,99.94311554,99.86056807,99.9208858,99.86037656,99.9332064,99.96903029,99.9292269,86.55911507,97.66276533,87.01331192,86.61691203,86.44718126,85.61821565,99.90267682,99.93692094,99.5457657,99.65663631,99.91721904,99.92456493,99.69693572,99.86074671,99.93311266,99.97354946,99.94180675,97.51056093,99.88058004,99.87098537,99.84711795,99.95846935,99.9653235,98.93811245,99.82230167,99.83924928,99.85052133,99.90204553,99.75238712,99.83480385,99.55639565,99.93494298,99.93341096,99.86240036,99.79117237,99.82652812,99.9097858,99.86834184,99.79621175,99.7054699,99.83660281,99.92971407,99.79503312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-39,99.55390994,99.7763431,99.55210449,99.26588868,99.89942149,99.88984583,99.88861903,99.41389335,98.9405211,99.85755652,99.63829475,99.89835158,99.75143464,97.41976376,84.61238535,85.02575019,85.84748675,84.94959478,85.13878569,85.9464892,84.47286398,85.05181169,84.71479849,85.0510665,85.1307634,85.0957484,84.28170676,84.16030164,84.66680172,99.66648997,99.81317582,99.6056355,99.67728284,99.40059224,99.43964784,99.48948408,99.78968182,99.79934437,99.5787622,99.73998188,99.77956206,99.79784684,83.81211632,85.71476273,84.93145494,99.84746204,99.86455694,99.86692573,99.70207438,99.69417311,96.77706022,96.82496352,97.48336744,99.90483721,99.65144363,99.85572269,99.69803271,99.91664917,99.85076108,99.88488552,99.7840536,99.78770161,99.51460856,99.92542277,99.65706062,99.65557078,99.90920027,99.90253913,99.92376356,99.95241081,99.91268046,99.94732409,99.91244839,99.89328306,99.94095889,99.95060955,86.98966724,97.92432322,87.39252452,86.96056178,86.78333617,85.87241508,99.83275834,99.96728541,99.65574609,99.74933867,99.92294635,99.93171208,99.78700387,99.89422926,99.93453283,99.96750966,99.96670976,97.49245276,99.94448683,99.92729725,99.91741576,99.9574694,99.9667991,98.69414872,99.7088205,99.72472651,99.75774813,99.81614008,99.6140093,99.70717031,99.37340651,99.87896682,99.87815521,99.76301948,99.77586253,99.83095596,99.88435775,99.7694969,99.68480418,99.57788452,99.74007806,99.8751648,99.68588354,99.96345002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-40,99.56674719,99.77502244,99.56809967,99.30295736,99.91847315,99.90811653,99.91204454,99.43427006,98.9376312,99.8928065,99.65259721,99.90404353,99.76861645,97.46358239,84.25117127,84.69334137,85.48887891,84.6178978,84.76599485,85.58880424,84.15389116,84.70501393,84.36279733,84.6996876,84.77026012,84.74555867,83.91174068,83.80738527,84.32609294,99.67096161,99.81279511,99.61151067,99.70323443,99.42194096,99.46058208,99.48129462,99.8067742,99.80596964,99.60338164,99.74911668,99.79569863,99.80922478,83.45927803,85.3659112,84.57990289,99.85221055,99.87877928,99.87324606,99.70811395,99.7013376,96.75079263,96.77815913,97.46570154,99.92368474,99.66741977,99.87878767,99.71876517,99.92925192,99.86732199,99.89634871,99.79587754,99.82026034,99.51736919,99.94726409,99.67494102,99.67919652,99.91868171,99.90993145,99.9369243,99.95511762,99.92040764,99.96074805,99.91881935,99.89353299,99.9440581,99.95444466,86.63513095,97.90006575,87.03957024,86.60993016,86.42861897,85.505876,99.83331831,99.96479651,99.65920708,99.7495441,99.91100373,99.9411587,99.79358553,99.89800909,99.94155692,99.97089185,99.97017991,97.49092302,99.9326546,99.91479282,99.91097319,99.96105657,99.95288316,98.67491597,99.70704067,99.75561229,99.75833834,99.84126992,99.62619161,99.73917394,99.38273996,99.87741944,99.87945477,99.77709364,99.78536688,99.85965846,99.90212169,99.78758015,99.67610148,99.57987742,99.72954496,99.88701814,99.67420063,99.97158137,99.97688108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
