,AF1-1,AF1-2,AF1-3,AF1-4,AF1-5,AF1-6,AF1-7,AF1-8,AF1-9,AF1-10,AF1-11,AF1-12,AF1-13,AF2-1,AF2-2,AF2-3,AF2-4,AF2-5,AF2-6,AF2-7,AF2-8,AF2-9,AF2-10,AF2-11,AF2-12,AF2-13,AF2-14,AF2-15,AF3-1,AF3-2,AF3-3,AF3-4,AF3-5,AF3-6,AF3-7,AF3-8,AF3-9,AF3-10,AF3-11,AF3-12,AF3-13,AF3-14,AF3-15,AF5-1,AF5-2,AF5-3,AF5-4,AF5-5,AF5-6,AF5-7,AF5-8,AF5-9,AF5-10,AF5-11,AF5-12,AF5-13,AF5-14,AF5-15,AF6-1,AF6-2,AF6-3,AF6-4,AF6-5,AF6-6,AF6-7,AF6-8,AF6-9,AF6-10,AF6-11,AF6-12,AF6-13,AF6-14,AF6-15,AD1-1,AD1-2,AD1-3,AD1-4,AD1-5,AD1-6,AD1-7,AD1-8,AD1-9,AD1-10,AD1-11,AD1-12,AD1-13,AD1-14,AD1-15,AD1-16,AD1-17,AD1-18,AD1-19,AD1-20,AD1-21,AD1-22,AD1-23,AD1-24,AD1-25,AD1-26,AD1-27,AD1-28,AD1-29,AD1-30,AD1-31,AD1-32,AD1-33,AD1-34,AD1-35,AD1-36,AD1-37,AD1-38,AD1-39,AD1-40,AD1-41,AD1-42,AD1-43,AD1-44,AD1-45,AD1-46,AD1-47,AD1-48,AD1-49,AD1-50,AD1-51,AD1-52,AD1-53,AD1-54,AD1-55,AD1-56,AD1-57,AD1-58,AD1-59,AD1-60,AD1-61,AD1-62,AD1-63,AD1-64,AD1-65,AD1-66,AD1-68,AD1-70,AD1-71,AD1-72,AD1-73,AD1-74,AD1-75,AD1-76,AD1-77,AD1-78,AD1-79,AD1-80,AD1-81,AD1-82,AD1-83,AD1-84,AD1-85,AD1-86,AD1-87,AD1-88,AD1-89,AD1-90,AD1-91,AD1-92,AD1-93,AD1-94,AD1-95,AD1-96,AD1-97,AD1-98,AD1-99,AD1-100,AD6-1,AD6-2,AD6-3,AD6-4,AD6-5,AD6-6,AD6-7,AD6-8,AD6-9,AD6-10,AD6-11,AD6-12,AD6-13,AD6-14,AD6-15,AD6-16,AD6-17,AD6-18,AD6-19,AD6-20,AD6-21,AD6-22,AD6-23,AD6-24,AD6-25,AD6-26,AD6-27,AD6-28,AD6-29,AD6-30,AD6-31,AD6-32,AD6-33,AD6-34,AD6-35,AD6-36,AD6-37,AD6-38,AD6-39,AD6-40,AD6-41,AD6-42,AD6-43,AD6-44,AD6-45,AD6-46,AD6-47,AD6-48,AD6-49,AD6-50,AD6-51,AD6-52,AD6-53,AD6-54,AD6-55,AD6-56,AD6-57,AD6-58,AD6-59,AD6-60,AD6-61,AD6-62,AD6-63,AD6-64,AD6-65,AD6-66,AD6-67,AD6-68,AD6-69,AD6-70,AD6-71,AD6-72,AD6-73,AD6-74,AD6-75,AD6-76,AD6-77,AD6-78,AD6-79,AD6-80,AD6-81,AD6-82,AD6-83,AD6-84,AD6-85,AD6-86,AD6-87,AD6-88,AD6-89,AD6-90,AD6-91,AD6-92,AD6-93,AD6-94,AD6-95,AD6-96,AD6-97,AD6-98,AD6-99,AD6-100,AB2-1,AB2-2,AB2-3,AB2-4,AB2-5,AB2-6,AB2-7,AB2-8,AB2-9,AB2-10,AB2-11,AB2-12,AB2-13,AB2-14,AB2-15,AI2-1,AI2-2,AI2-3,AI2-4,AI2-5,AI2-6,AI2-7,AI2-8,AI2-9,AI2-10,AI2-11,AI2-12,AI2-13,AI2-14,AI2-15,AL2-1,AL2-2,AL2-3,AL2-4,AL2-5,AL2-6,AL2-7,AL2-8,AL2-9,AL2-10,AL2-11,AL2-12,AL2-13,AL2-14,AL2-15
AD1-79,99.89235063,99.83163734,99.89684937,99.86362726,99.89562273,99.86592438,99.88641407,99.89078601,99.87160096,99.4961553,99.3015529,99.90375772,99.88014877,99.85230678,99.80837044,99.87966139,99.87615096,99.7681626,99.86092465,99.85755899,99.88875961,99.80644051,99.85669693,99.53959618,99.86201238,99.62141779,99.39022201,99.29033314,87.61454031,87.32522169,83.90877977,85.06025047,86.85387613,87.7246022,86.3048723,86.79802177,87.54978382,86.25535539,84.08887219,86.88372,83.61176797,84.03536847,84.6496725,73.00747712,73.42677848,72.21252444,72.57704222,70.8734079,73.58573194,74.73549249,74.85438379,76.08427296,74.82333464,73.0330923,74.24423288,71.88468547,72.72531377,75.22380145,72.93671698,73.28036852,73.12883652,73.21341172,73.34934792,72.4056338,71.53084471,71.205249,72.12561487,71.53206867,71.91260327,72.00389033,71.53558235,70.60920197,74.70107053,99.35376098,99.06217787,99.40388052,99.30579926,99.59475673,99.47586539,99.81071973,99.63428052,99.14085758,98.07942266,98.95070651,98.88421778,99.5558834,98.59956394,99.76857093,99.63717744,99.62597064,99.5979412,99.68600448,99.38186661,99.69581058,99.82802616,99.78234668,99.39161974,98.17151921,98.46604914,98.47108916,99.11119157,98.20743648,99.32309286,99.85477802,99.71489486,86.36052422,99.8142335,99.26125038,98.81026065,99.4546136,99.5989592,99.52795718,98.87503873,98.01826861,98.68564389,99.48579408,97.69720717,97.92318029,99.62830778,99.35500979,99.19279152,99.28880873,97.47517759,99.48222077,99.21704548,99.49475957,99.46011048,99.71236768,99.83847768,99.89013871,99.87957849,99.85929731,99.81594808,99.79366677,99.76829314,99.74750572,98.98281338,99.8575594,97.48930876,99.81215919,99.84951367,99.86048864,99.72497776,99.74543513,99.81902755,99.50121582,99.83824418,99.8839033,99.91753381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-80,99.91443784,99.85390561,99.93196546,99.87801425,99.91167556,99.87756082,99.91269859,99.91688468,99.89892971,99.47570757,99.40247249,99.9203244,99.92192253,99.87853258,99.87447298,99.91627533,99.90915336,99.79027937,99.89115951,99.88215504,99.93473005,99.88509677,99.89111519,99.54542799,99.90245783,99.68287642,99.43864377,99.34801454,87.95148031,87.68059808,84.28668536,85.42522194,87.20559233,88.05139588,86.64352809,87.15050174,87.87956295,86.5999544,84.45166701,87.23875451,83.98032946,84.40727157,85.02585139,72.67485136,73.10110806,71.87173175,72.23406071,70.49871439,73.23722889,74.41864889,74.52278079,75.76542993,74.49344806,72.67486165,73.90835708,71.53936847,72.3718965,74.90354419,72.57949183,72.9350546,72.77733507,72.8621427,72.9865291,72.06254693,71.16050013,70.83152539,71.76819556,71.1559553,71.53709232,71.65224535,71.18151598,70.23422265,74.39701457,99.44318705,99.13587233,99.46138918,99.36398598,99.66149378,99.54722399,99.85753386,99.6829821,99.21140963,98.18609866,98.99699304,98.95186608,99.61971241,98.68693806,99.83061424,99.71364083,99.70750432,99.65832196,99.75610922,99.45518777,99.7477116,99.83742001,99.84052314,99.46189763,98.27360388,98.56014904,98.55679011,99.17730457,98.30392346,99.39387647,99.89612931,99.77690858,86.71348546,99.87846974,99.31013733,98.86583643,99.50777763,99.62854285,99.57179137,98.9260822,98.07391405,98.75497456,99.53484376,97.72441502,97.94355784,99.67398597,99.39039222,99.22702437,99.34946042,97.52760897,99.52301698,99.29540795,99.57185569,99.52021879,99.74675572,99.87387414,99.92829709,99.89440545,99.90245358,99.83717645,99.8325122,99.78929291,99.78570304,98.97951206,99.90172776,97.55411443,99.83693585,99.8664445,99.89607412,99.75172944,99.78504981,99.85429714,99.57301167,99.88256002,99.92846968,99.98710273,99.92854474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-81,95.41136586,95.03473697,95.64769383,95.12113054,95.47249429,95.09602622,95.46765751,95.20996627,95.2210651,95.6669436,96.09456347,95.72260587,95.9313085,95.88166489,95.51030621,95.44822828,95.11548467,94.65676472,94.94578207,94.96876429,95.23880984,95.47509881,95.09006618,95.36475382,96.16437011,96.49964074,96.6472625,96.66002528,84.52495959,84.13768049,80.7403897,80.85461389,82.99228249,85.73384294,84.23058563,83.73664685,84.96312809,83.68457393,81.22480636,83.16117373,79.65895755,80.46550262,80.67370649,73.88815402,74.1220042,73.31181089,73.59782924,72.36075604,74.12623502,74.99366992,74.99349338,75.71772097,74.91836694,73.7354285,74.69167999,73.04041334,73.56577256,75.16054614,73.76556295,73.93650677,73.97985127,73.87654501,74.04076082,73.39137259,72.83199421,72.49896109,73.22445735,72.73701445,72.78809918,73.0744346,72.80601364,72.1076154,75.30140293,95.80465063,96.04942053,96.06291687,96.06710487,95.92116499,96.31603884,95.90185883,95.53635625,96.34207594,96.18729774,96.45104267,96.43537656,95.88525281,96.51183458,95.2815979,95.42721482,95.54679423,95.64522728,95.83908573,96.03937661,95.72532959,95.42259942,95.68043608,95.47099287,95.6441448,95.87353553,95.97388175,95.94295404,95.87056234,95.93005297,95.41924876,96.58736501,91.08751472,95.83407395,96.82699952,97.05459796,96.74365182,96.26418674,96.65096129,97.08428293,97.04743376,96.98483586,96.75000738,96.63181784,96.43308633,96.50801413,96.56753199,96.18965218,96.73742818,96.91157488,96.73542318,96.72367689,96.23324355,96.34999784,94.29320555,94.75757263,95.11629283,95.1717326,94.88145444,94.89680404,94.63271421,94.33637834,94.4376205,95.85582186,95.12193908,96.97910461,94.75270883,95.15447873,95.12951554,94.54282293,94.54155925,94.84286856,95.51534843,95.08651624,94.93742911,95.62022017,95.45436042,95.52187781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-82,99.93060058,99.89749118,99.93141426,99.91512235,99.91535491,99.91437643,99.92910654,99.94849711,99.92888946,99.46361606,99.28910686,99.90882213,99.87653548,99.85127485,99.82782386,99.93186129,99.91521496,99.84622734,99.92852477,99.92377462,99.9641454,99.80839018,99.92684308,99.56078042,99.83200492,99.54884099,99.27088036,99.16076673,87.73105021,87.48003068,84.06914782,85.32591732,87.07657138,87.78652864,86.40083405,86.96109835,87.62040898,86.37249208,84.26352688,87.08230155,83.87677309,84.26362595,84.91684359,71.9333,72.35443622,71.14717044,71.49146972,69.79280933,72.49060699,73.65439341,73.76193242,75.01141648,73.74217975,71.93354924,73.14569894,70.80011023,71.62974877,74.15160125,71.84051498,72.19034511,72.03264653,72.11867911,72.2417086,71.32617303,70.43319919,70.10236136,71.03866023,70.42916084,70.81089526,70.92286737,70.45631351,69.51454626,73.59040771,99.23385459,98.88586602,99.25352529,99.14496115,99.50193105,99.38165532,99.77682297,99.54134293,98.97325349,97.85087238,98.73647822,98.69712742,99.44136136,98.40910359,99.76622632,99.57449132,99.57464366,99.50773874,99.64077626,99.2568602,99.60728147,99.78740208,99.74541026,99.25975,97.92540335,98.25001056,98.2392646,98.93511424,97.96089763,99.18722149,99.92737317,99.71524993,86.12291764,99.82966116,99.21695491,98.72201754,99.41527218,99.63095431,99.51032921,98.77158802,97.86097607,98.61368181,99.4195294,97.54266292,97.7628669,99.65447868,99.35379701,99.19240205,99.28562669,97.35149669,99.4588445,99.20868565,99.51534241,99.50403735,99.82167975,99.91606754,99.95283625,99.9252764,99.94281945,99.88916157,99.89322264,99.84743279,99.86499622,98.79542289,99.92662581,97.31072705,99.89324592,99.91291371,99.93684417,99.8197283,99.85777192,99.89822904,99.60300258,99.93275713,99.95508123,99.96769175,99.90074427,99.97059344,95.27780195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-83,95.86087217,95.42631946,96.1192822,95.53770148,95.90823969,95.52811061,95.85844539,95.71477073,95.65021594,95.94011003,96.74076949,96.1768495,96.40294369,96.31494382,96.05263213,95.9336137,95.62484957,95.11362028,95.41455692,95.45615664,95.73329663,96.11815703,95.56739408,95.72175708,96.69954415,97.10404606,97.24784059,97.28278991,85.35793689,84.93476217,81.55534667,81.68430928,83.73680366,86.51381229,84.9794987,84.47255289,85.80571136,84.46304958,81.94603857,83.97767767,80.42717223,81.24404207,81.44259543,76.15054437,76.41384474,75.56341004,75.88683892,74.62371075,76.41803691,77.26207648,77.26606298,77.91655067,77.19240883,76.00393394,76.94770944,75.308537,75.84904618,77.40895046,76.04882128,76.22345317,76.257795,76.15587211,76.29481055,75.67955342,75.05851049,74.77395158,75.49245724,74.99656179,75.03304,75.34623229,75.07421434,74.36097623,77.58476313,96.55981424,96.85041152,96.76666235,96.81408053,96.58808705,96.99768964,96.46725994,96.24206825,97.0594236,97.07233698,97.19731986,97.17711196,96.57639333,97.28567404,95.91346296,96.19582331,96.24281402,96.38656467,96.45574595,96.77749531,96.41695674,95.95589574,96.30760164,96.22094234,96.57867986,96.71017209,96.82196983,96.69928946,96.7764655,96.65391558,95.91426689,97.27269297,92.68554802,96.47860719,97.36800519,97.64945212,97.31670167,96.71804083,97.12397507,97.65322749,97.69958284,97.60065936,97.32256837,97.22703336,96.83319415,96.82015846,96.99464307,96.69170803,97.2677438,97.22202243,97.2623051,97.51790045,97.1263651,96.90868491,94.78991072,95.25946005,95.60777132,95.61394852,95.38946459,95.30618925,95.11827704,94.82892295,94.90898862,96.34738629,95.60101662,97.85305013,95.23674981,95.57665594,95.59875636,95.02903436,95.01770128,95.35699981,95.94218385,95.58641107,95.45662249,96.17235105,95.99016575,96.08558628,98.68380773,95.82123499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-84,99.86984278,99.87404564,99.75947408,99.88717519,99.81977011,99.8842309,99.82422828,99.92921196,99.89666272,99.23566751,99.04662236,99.75554088,99.67488201,99.65209669,99.73569224,99.87283476,99.89350988,99.89890477,99.93595413,99.94334918,99.91958319,99.69795756,99.92754527,99.37979206,99.60601858,99.20243219,98.83434226,98.69658165,87.44204888,87.22136181,83.83436624,85.31819072,86.97693156,87.27305419,85.92963415,86.68074128,87.22891357,86.0020254,83.988161,86.96097114,83.85879825,84.13842539,84.88689311,71.06416738,71.50578145,70.26272368,70.61785442,68.90959383,71.65794229,72.82992153,72.96535879,74.27536377,72.97044106,71.07623466,72.31044604,69.91179391,70.7809218,73.36797744,70.98300643,71.33837376,71.16083509,71.27076362,71.39796769,70.45920085,69.55967874,69.21849666,70.16317593,69.54495865,69.94820285,70.0558362,69.57507837,68.6257554,72.71116406,98.95895445,98.50570972,98.92841184,98.82136736,99.23379485,99.03692352,99.58955654,99.34042449,98.55107248,97.2554498,98.25466978,98.21115625,99.18361655,97.85225334,99.64051959,99.40938394,99.37095572,99.28356203,99.4015836,98.94094282,99.40107879,99.66896482,99.57074652,99.01317691,97.4259427,97.75656904,97.72911421,98.56859706,97.4381103,98.84850661,99.89540617,99.53453831,85.04819027,99.65651844,98.80261517,98.18831958,99.06142728,99.42859775,99.19637459,98.24476283,97.20618953,98.0882598,99.03583023,96.87733773,97.15342458,99.42447261,99.04195604,98.87804128,98.92535395,96.68827203,99.13195812,98.85520975,99.28063063,99.27118,99.93754706,99.95429711,99.92958346,99.88707329,99.95465965,99.90152902,99.95132352,99.9202584,99.94926643,98.40011431,99.86019435,96.69644097,99.94438506,99.87990422,99.92127254,99.91669955,99.94906168,99.94708572,99.4780913,99.94850461,99.96054093,99.85113806,99.80620357,99.87293206,94.58311474,99.91956407,95.18679696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-85,99.94112243,99.92578603,99.87615073,99.94073525,99.92105502,99.94294847,99.91806863,99.97288073,99.95850069,99.44876889,99.20582559,99.88173933,99.80068973,99.79033161,99.77761271,99.93514758,99.9327436,99.90220372,99.97370528,99.96498767,99.96914712,99.74538579,99.96676165,99.5525395,99.74792921,99.38489614,99.06988617,98.93825268,87.34234317,87.0984592,83.67490773,85.04480184,86.77259035,87.31065412,85.94066968,86.58429236,87.19296255,85.94253212,83.87348029,86.76413576,83.59395963,83.92360452,84.62496093,71.43645938,71.86163607,70.65037225,70.99353558,69.3161022,72.01860886,73.16457738,73.30072548,74.57150695,73.28565333,71.44773239,72.66657554,70.29459898,71.15155077,73.68268577,71.36536991,71.71004143,71.54567244,71.6421942,71.78021831,70.83684243,69.96417597,69.62526846,70.54844175,69.95037524,70.32805102,70.4317777,69.95943129,69.0290096,73.07654644,99.06355982,98.67142924,99.09837371,98.97096585,99.35954375,99.1935068,99.70552185,99.42939461,98.75280745,97.51411892,98.50547411,98.4401602,99.30954818,98.11812755,99.70078639,99.46642354,99.45095279,99.38492848,99.50657898,99.07671452,99.51179839,99.7743252,99.65956611,99.11461709,97.6259513,97.95428224,97.95830506,98.72924944,97.65781059,98.99226204,99.95712296,99.66525528,85.60246439,99.76030595,99.07582284,98.50932849,99.29326248,99.60502118,99.42144647,98.56106972,97.57518719,98.41471048,99.26970763,97.2871838,97.53297517,99.60481586,99.27806066,99.10226522,99.17776231,97.04766876,99.36297539,99.08577172,99.43850089,99.45346623,99.90981692,99.97377816,99.97942671,99.9641577,99.97138813,99.94933751,99.95551934,99.9161149,99.92779045,98.6621045,99.92781238,97.03052283,99.94812793,99.94623258,99.96224508,99.9161943,99.93132937,99.95977252,99.57707938,99.97466829,99.98363055,99.9024315,99.89413262,99.92787804,95.03413068,99.95107258,95.54996985,99.94697998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-86,99.89067159,99.79539802,99.93940058,99.83201577,99.89480779,99.83125338,99.90100166,99.87059819,99.85638382,99.50512749,99.40051855,99.93401442,99.9559735,99.91415631,99.82866373,99.89468573,99.85444584,99.6930068,99.82649453,99.81699407,99.8976502,99.85750046,99.83899098,99.54870446,99.95171783,99.77804252,99.5762842,99.49322494,87.90034019,87.61321295,84.1757492,85.22126647,87.05782319,88.10090223,86.65699646,87.07976736,87.86650586,86.57287542,84.36467479,87.10110038,83.77630211,84.2534471,84.83617976,72.78525602,73.19981079,71.98713598,72.34809343,70.61391242,73.32841044,74.50668564,74.59718297,75.80763122,74.56400805,72.77579702,74.00174452,71.65568005,72.47115657,74.97230354,72.6827816,73.03426159,72.89108689,72.95939282,73.08547054,72.17038956,71.27030989,70.94332841,71.8818245,71.27363778,71.64198509,71.76221438,71.29731493,70.35267099,74.51076891,99.48222079,99.22836414,99.52599054,99.43398213,99.70769155,99.63511479,99.87715245,99.70326449,99.31459651,98.36176168,99.1324498,99.08462661,99.65184836,98.85093933,99.81828145,99.71781186,99.72816201,99.68923751,99.80273085,99.52221355,99.76600219,99.82398159,99.85057083,99.48907191,98.40184785,98.69241468,98.69821282,99.26232446,98.44883831,99.47122118,99.85226977,99.79398354,86.98304478,99.89650469,99.42773883,99.04049228,99.60523147,99.66615539,99.643952,99.09436205,98.2938566,98.91568369,99.64255769,97.94077667,98.14058767,99.72875554,99.46387483,99.31078316,99.44481967,97.7819796,99.60785221,99.3888685,99.61465683,99.56160234,99.63493841,99.7999729,99.88083644,99.85337514,99.84741512,99.77215249,99.75116047,99.7031455,99.69835831,99.06768313,99.87414387,97.72977909,99.7623392,99.82697397,99.85482107,99.64741106,99.68877607,99.77332397,99.53933742,99.82216796,99.86723077,99.98732502,99.91916774,99.97487634,95.8144414,99.93986556,96.35747675,99.7834104,99.86662488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-87,99.78713296,99.66140326,99.88238122,99.69943668,99.81217518,99.70522041,99.80658901,99.75752956,99.73696661,99.45450035,99.50892186,99.87178769,99.93371528,99.87411376,99.82841225,99.79094498,99.76858712,99.54497377,99.70387208,99.68451813,99.79223507,99.87733571,99.70829088,99.50639226,99.96720901,99.88156304,99.73376754,99.67860411,88.2485595,87.92653003,84.54601492,85.45608984,87.29034363,88.53452181,87.09533525,87.40351617,88.2879228,86.95018505,84.71405615,87.36692274,84.02207245,84.54452176,85.06165682,73.96791478,74.3875162,73.15599613,73.54013738,71.79871554,74.50457316,75.67824026,75.76839821,76.96025791,75.72232388,73.9452555,75.1880908,72.84389367,73.6560714,76.1323931,73.85609095,74.20367882,74.06164025,74.12968944,74.26128743,73.34762493,72.45534323,72.12179693,73.05950472,72.45676836,72.82687743,72.94400393,72.47529928,71.53945746,75.72093671,99.64209936,99.46051638,99.7050783,99.62233766,99.80769057,99.77136129,99.87614746,99.78386883,99.53834095,98.74397148,99.39761615,99.3612888,99.77445638,99.16961592,99.79295479,99.79926398,99.78240858,99.78902513,99.83507368,99.69219408,99.85364398,99.78247159,99.86632662,99.62801651,98.76368185,99.01226951,99.02472535,99.4787307,98.81135692,99.6397037,99.75186913,99.81784377,87.8957657,99.90503694,99.55091426,99.24408594,99.70300297,99.64695223,99.71623606,99.30812595,98.61560965,99.13428081,99.76451446,98.25655456,98.43218846,99.71469133,99.52571362,99.36494211,99.53644818,98.04870672,99.67897114,99.50505755,99.66804989,99.586958,99.45378973,99.66258192,99.77585393,99.74500993,99.71317685,99.626367,99.60052169,99.55732521,99.51869438,99.2543652,99.76081666,98.08247723,99.60828796,99.70099164,99.72723953,99.48442911,99.51692829,99.63674364,99.49789384,99.6905645,99.74486087,99.93405377,99.87177659,99.92893859,96.01362855,99.85097355,96.60118064,99.64487778,99.76889363,99.9580582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-88,99.2629868,99.05213146,99.41882795,99.10056719,99.31793088,99.11136316,99.31105128,99.19376569,99.17206802,99.07537664,99.23170952,99.44330986,99.5871482,99.49789206,99.3625756,99.28607199,99.19779268,98.8739997,99.07301544,99.0510479,99.23669834,99.44249645,99.11628125,99.05959176,99.68004247,99.77775158,99.7435925,99.73135344,88.29637653,87.93699537,84.58311029,85.30104982,87.15302428,88.88010614,87.41665614,87.4633377,88.48619158,87.14891883,84.83028251,87.26986875,83.87309236,84.49845649,84.91561655,75.26611392,75.63692213,74.50451321,74.86113856,73.24440032,75.73142516,76.81819044,76.87880785,77.94628141,76.80598372,75.20999448,76.37197483,74.20148339,74.94630139,77.21170693,75.14783866,75.46557053,75.34700878,75.38994874,75.52383772,74.68271462,73.85652712,73.52133576,74.41705645,73.84594343,74.18899546,74.30699211,73.8783935,72.98587552,76.88045665,99.40379806,99.36856793,99.5220388,99.45862319,99.55389345,99.66106537,99.53252073,99.42065464,99.51967226,99.01409176,99.48324014,99.44918122,99.50697874,99.38789114,99.34828794,99.39744587,99.43506474,99.46693233,99.53479036,99.53000641,99.51577649,99.31955507,99.491985,99.30737765,98.83317186,99.08276646,99.10989095,99.35772598,98.93725305,99.46929054,99.19640573,99.59557808,89.16201171,99.59200341,99.61828222,99.53602321,99.69899248,99.44418112,99.64332106,99.58204368,99.14951535,99.42194161,99.78078995,98.79023514,98.89938633,99.44519323,99.48314747,99.33805384,99.5436083,98.76098821,99.64100822,99.53728321,99.57780526,99.41644926,98.69448803,99.00613823,99.203411,99.18096375,99.08513436,99.00433854,98.92143402,98.93195591,98.78946136,99.2155952,99.19489119,98.76779185,98.95333437,99.14920037,99.15997582,98.78987794,98.81031047,99.01831427,99.14189644,99.08153661,99.11231249,99.49018195,99.3934126,99.44809755,97.0851406,99.32541309,97.62181543,98.96070274,99.13588877,99.57094094,99.6724418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AD1-89,95.9309022,95.51343997,96.3233657,95.5986392,96.07092042,95.63150312,96.08376091,95.75056215,95.70243106,95.95214974,96.50037611,96.3675025,96.76022778,96.55689119,96.22114208,95.9843435,95.78910991,95.16968338,95.49329407,95.47247167,95.84170065,96.3929809,95.58926848,95.79818546,96.97526457,97.56768289,97.86225808,97.9682585,86.44026253,85.92493038,82.67147567,82.71665784,84.64770608,87.80469249,86.24588871,85.5259548,87.04620026,85.5895707,83.01248042,84.88355716,81.28504476,82.25617036,82.30751487,77.91382334,78.18926753,77.26243858,77.58330089,76.22756554,78.24268002,79.11594649,79.14361507,79.84970625,78.99707974,77.80566003,78.78375262,77.01671979,77.60711526,79.34944852,77.7921997,78.05489147,77.98123413,77.97851902,78.08681926,77.40690261,76.72422615,76.43817352,77.19056391,76.72114097,77.0149107,77.06597544,76.71909192,75.97232285,79.36559892,97.04631131,97.41501689,97.29063304,97.30324799,97.07199598,97.49235946,96.74054485,96.72658316,97.66416631,98.00646226,97.91904306,97.89341556,97.03974882,98.14025298,96.36504837,96.64779037,96.76312022,96.90299006,96.93329091,97.28493559,96.84592794,96.25488539,96.66532838,96.76791139,97.41508228,97.58292254,97.62927743,97.33546867,97.59954555,97.25756416,95.7930215,96.9476523,90.04365814,96.88115508,97.8276501,98.28215805,97.70730215,96.81455208,97.40333545,98.27058178,98.54620845,98.13997783,97.83808668,98.14162128,98.20701019,96.71569921,97.29063624,97.24079029,97.55459006,98.20381771,97.50884621,97.50677366,97.22565177,97.00891821,94.77153549,95.36469727,95.76054518,95.7719243,95.51981168,95.38055792,95.20339865,95.36237856,94.95504453,97.07179577,95.81448372,98.20206995,95.28141358,95.70786743,95.69067376,94.96198433,94.98848073,95.40186172,96.13627565,95.51773605,95.56453595,96.38744679,96.32827003,96.27380267,96.13152235,96.01214634,97.36929307,95.25868523,95.62832243,96.61825928,96.93620933,98.17108498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
